;obstype@body;codetype@body;entryno@body;varno@body;date@hdr;time@hdr;stalt@hdr;statid@hdr;obstype@hdr;codetype@hdr;source@hdr;groupid@hdr;reportype@hdr;class@desc;type@desc;stream@desc;expver@desc;levtype@desc;andate@desc;antime@desc;lat@hdr;lon@hdr;obsvalue@body;stationid@hdr
51528;15;187;1;58;20150716;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150716;1700;52.378;4.8942;59.5;Ams01
51576;15;187;1;58;20150716;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150716;1800;52.378;4.8942;63.2;Ams01
51624;15;187;1;58;20150716;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150716;1900;52.378;4.8942;66.1;Ams01
51672;15;187;1;58;20150716;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150716;2000;52.378;4.8942;71.5;Ams01
51720;15;187;1;58;20150716;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150716;2100;52.378;4.8942;72.3;Ams01
51768;15;187;1;58;20150716;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150716;2200;52.378;4.8942;73.8;Ams01
51816;15;187;1;58;20150716;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150716;2300;52.378;4.8942;72.1;Ams01
51864;15;187;1;58;20150717;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;0;52.378;4.8942;72.4;Ams01
51912;15;187;1;58;20150717;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;100;52.378;4.8942;73.8;Ams01
51960;15;187;1;58;20150717;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;200;52.378;4.8942;74.4;Ams01
52008;15;187;1;58;20150717;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;300;52.378;4.8942;73.8;Ams01
52056;15;187;1;58;20150717;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;400;52.378;4.8942;73.1;Ams01
52104;15;187;1;58;20150717;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;500;52.378;4.8942;71.6;Ams01
52152;15;187;1;58;20150717;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;600;52.378;4.8942;73.5;Ams01
52200;15;187;1;58;20150717;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;700;52.378;4.8942;72.1;Ams01
52248;15;187;1;58;20150717;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;800;52.378;4.8942;68.3;Ams01
52296;15;187;1;58;20150717;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;900;52.378;4.8942;66.3;Ams01
52344;15;187;1;58;20150717;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1000;52.378;4.8942;64.4;Ams01
52392;15;187;1;58;20150717;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1100;52.378;4.8942;61.0;Ams01
52440;15;187;1;58;20150717;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1200;52.378;4.8942;61.1;Ams01
52488;15;187;1;58;20150717;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1300;52.378;4.8942;60.5;Ams01
52536;15;187;1;58;20150717;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1400;52.378;4.8942;60.8;Ams01
52584;15;187;1;58;20150717;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1500;52.378;4.8942;61.4;Ams01
52632;15;187;1;58;20150717;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1600;52.378;4.8942;63.8;Ams01
52680;15;187;1;58;20150717;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1700;52.378;4.8942;65.8;Ams01
52728;15;187;1;58;20150717;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1800;52.378;4.8942;68.6;Ams01
52776;15;187;1;58;20150717;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;1900;52.378;4.8942;70.2;Ams01
52824;15;187;1;58;20150717;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;2000;52.378;4.8942;76.4;Ams01
52872;15;187;1;58;20150717;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;2100;52.378;4.8942;72.3;Ams01
52920;15;187;1;58;20150717;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;2200;52.378;4.8942;73.7;Ams01
52968;15;187;1;58;20150717;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;2300;52.378;4.8942;76.7;Ams01
53016;15;187;1;58;20150718;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;0;52.378;4.8942;79.4;Ams01
53064;15;187;1;58;20150718;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;100;52.378;4.8942;80.4;Ams01
53112;15;187;1;58;20150718;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;200;52.378;4.8942;77.3;Ams01
53160;15;187;1;58;20150718;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;300;52.378;4.8942;73.6;Ams01
53208;15;187;1;58;20150718;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;400;52.378;4.8942;71.8;Ams01
53256;15;187;1;58;20150718;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;500;52.378;4.8942;70.9;Ams01
53304;15;187;1;58;20150718;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;600;52.378;4.8942;66.5;Ams01
53352;15;187;1;58;20150718;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;700;52.378;4.8942;63.1;Ams01
53400;15;187;1;58;20150718;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;800;52.378;4.8942;58.7;Ams01
53448;15;187;1;58;20150718;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;900;52.378;4.8942;55.4;Ams01
53496;15;187;1;58;20150718;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1000;52.378;4.8942;53.0;Ams01
53544;15;187;1;58;20150718;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1100;52.378;4.8942;50.7;Ams01
53592;15;187;1;58;20150718;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1200;52.378;4.8942;47.3;Ams01
53640;15;187;1;58;20150718;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1300;52.378;4.8942;42.4;Ams01
53688;15;187;1;58;20150718;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1400;52.378;4.8942;42.0;Ams01
53736;15;187;1;58;20150718;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1500;52.378;4.8942;41.5;Ams01
53784;15;187;1;58;20150718;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1600;52.378;4.8942;40.9;Ams01
53832;15;187;1;58;20150718;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1700;52.378;4.8942;39.1;Ams01
53880;15;187;1;58;20150718;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1800;52.378;4.8942;42.5;Ams01
53928;15;187;1;58;20150718;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1900;52.378;4.8942;43.2;Ams01
53976;15;187;1;58;20150718;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2000;52.378;4.8942;46.7;Ams01
54024;15;187;1;58;20150718;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2100;52.378;4.8942;50.3;Ams01
54072;15;187;1;58;20150718;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2200;52.378;4.8942;54.2;Ams01
54120;15;187;1;58;20150718;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2300;52.378;4.8942;60.2;Ams01
54168;15;187;1;58;20150719;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;0;52.378;4.8942;64.4;Ams01
54216;15;187;1;58;20150719;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;100;52.378;4.8942;70.5;Ams01
54264;15;187;1;58;20150719;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;200;52.378;4.8942;79.7;Ams01
54312;15;187;1;58;20150719;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;300;52.378;4.8942;83.1;Ams01
54360;15;187;1;58;20150719;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;400;52.378;4.8942;83.9;Ams01
54408;15;187;1;58;20150719;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;500;52.378;4.8942;83.7;Ams01
54456;15;187;1;58;20150719;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;600;52.378;4.8942;84.1;Ams01
54504;15;187;1;58;20150719;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;700;52.378;4.8942;84.5;Ams01
54552;15;187;1;58;20150719;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;800;52.378;4.8942;86.8;Ams01
54600;15;187;1;58;20150719;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;900;52.378;4.8942;86.6;Ams01
54648;15;187;1;58;20150719;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1000;52.378;4.8942;83.3;Ams01
54696;15;187;1;58;20150719;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1100;52.378;4.8942;73.9;Ams01
54744;15;187;1;58;20150719;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1200;52.378;4.8942;59.2;Ams01
54792;15;187;1;58;20150719;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1300;52.378;4.8942;57.1;Ams01
54840;15;187;1;58;20150719;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1400;52.378;4.8942;57.5;Ams01
54888;15;187;1;58;20150719;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1500;52.378;4.8942;61.6;Ams01
54936;15;187;1;58;20150719;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1600;52.378;4.8942;61.2;Ams01
54984;15;187;1;58;20150719;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1700;52.378;4.8942;64.6;Ams01
55032;15;187;1;58;20150719;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1800;52.378;4.8942;70.5;Ams01
55080;15;187;1;58;20150719;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1900;52.378;4.8942;63.8;Ams01
55128;15;187;1;58;20150719;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2000;52.378;4.8942;63.5;Ams01
55176;15;187;1;58;20150719;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2100;52.378;4.8942;65.3;Ams01
55224;15;187;1;58;20150719;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2200;52.378;4.8942;66.4;Ams01
55272;15;187;1;58;20150719;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2300;52.378;4.8942;67.9;Ams01
55320;15;187;1;58;20150720;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;0;52.378;4.8942;68.3;Ams01
55368;15;187;1;58;20150720;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;100;52.378;4.8942;69.0;Ams01
55416;15;187;1;58;20150720;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;200;52.378;4.8942;70.2;Ams01
55464;15;187;1;58;20150720;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;300;52.378;4.8942;73.0;Ams01
55512;15;187;1;58;20150720;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;400;52.378;4.8942;71.1;Ams01
55560;15;187;1;58;20150720;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;500;52.378;4.8942;72.0;Ams01
55608;15;187;1;58;20150720;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;600;52.378;4.8942;73.2;Ams01
55656;15;187;1;58;20150720;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;700;52.378;4.8942;68.6;Ams01
55704;15;187;1;58;20150720;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;800;52.378;4.8942;66.7;Ams01
55752;15;187;1;58;20150720;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;900;52.378;4.8942;66.5;Ams01
55800;15;187;1;58;20150720;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1000;52.378;4.8942;67.3;Ams01
55848;15;187;1;58;20150720;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1100;52.378;4.8942;66.7;Ams01
55896;15;187;1;58;20150720;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1200;52.378;4.8942;68.1;Ams01
55944;15;187;1;58;20150720;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1300;52.378;4.8942;77.0;Ams01
55992;15;187;1;58;20150720;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1400;52.378;4.8942;82.3;Ams01
56040;15;187;1;58;20150720;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1500;52.378;4.8942;84.4;Ams01
56088;15;187;1;58;20150720;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1600;52.378;4.8942;84.9;Ams01
56136;15;187;1;58;20150720;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1700;52.378;4.8942;80.7;Ams01
56184;15;187;1;58;20150720;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1800;52.378;4.8942;78.9;Ams01
56232;15;187;1;58;20150720;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1900;52.378;4.8942;78.8;Ams01
56280;15;187;1;58;20150720;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2000;52.378;4.8942;78.5;Ams01
56328;15;187;1;58;20150720;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2100;52.378;4.8942;78.4;Ams01
56376;15;187;1;58;20150720;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2200;52.378;4.8942;78.4;Ams01
56424;15;187;1;58;20150720;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2300;52.378;4.8942;80.9;Ams01
56472;15;187;1;58;20150721;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;0;52.378;4.8942;87.1;Ams01
56520;15;187;1;58;20150721;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;100;52.378;4.8942;84.8;Ams01
56568;15;187;1;58;20150721;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;200;52.378;4.8942;83.3;Ams01
56616;15;187;1;58;20150721;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;300;52.378;4.8942;82.4;Ams01
56664;15;187;1;58;20150721;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;400;52.378;4.8942;79.1;Ams01
56712;15;187;1;58;20150721;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;500;52.378;4.8942;71.4;Ams01
56760;15;187;1;58;20150721;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;600;52.378;4.8942;66.6;Ams01
56808;15;187;1;58;20150721;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;700;52.378;4.8942;63.2;Ams01
56856;15;187;1;58;20150721;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;800;52.378;4.8942;59.3;Ams01
56904;15;187;1;58;20150721;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;900;52.378;4.8942;54.3;Ams01
56952;15;187;1;58;20150721;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1000;52.378;4.8942;54.4;Ams01
57000;15;187;1;58;20150721;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1100;52.378;4.8942;52.1;Ams01
57048;15;187;1;58;20150721;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1200;52.378;4.8942;49.0;Ams01
57096;15;187;1;58;20150721;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1300;52.378;4.8942;44.8;Ams01
57144;15;187;1;58;20150721;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1400;52.378;4.8942;49.1;Ams01
57192;15;187;1;58;20150721;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1500;52.378;4.8942;56.9;Ams01
57240;15;187;1;58;20150721;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1600;52.378;4.8942;58.1;Ams01
57288;15;187;1;58;20150721;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1700;52.378;4.8942;60.0;Ams01
57336;15;187;1;58;20150721;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1800;52.378;4.8942;58.9;Ams01
57384;15;187;1;58;20150721;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1900;52.378;4.8942;63.5;Ams01
57432;15;187;1;58;20150721;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2000;52.378;4.8942;66.6;Ams01
57480;15;187;1;58;20150721;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2100;52.378;4.8942;68.2;Ams01
57528;15;187;1;58;20150721;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2200;52.378;4.8942;70.7;Ams01
57576;15;187;1;58;20150721;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2300;52.378;4.8942;73.9;Ams01
57624;15;187;1;58;20150722;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;0;52.378;4.8942;75.6;Ams01
57672;15;187;1;58;20150722;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;100;52.378;4.8942;77.1;Ams01
57720;15;187;1;58;20150722;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;200;52.378;4.8942;80.2;Ams01
57768;15;187;1;58;20150722;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;300;52.378;4.8942;82.5;Ams01
57816;15;187;1;58;20150722;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;400;52.378;4.8942;80.1;Ams01
57864;15;187;1;58;20150722;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;500;52.378;4.8942;73.0;Ams01
57912;15;187;1;58;20150722;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;600;52.378;4.8942;68.2;Ams01
57960;15;187;1;58;20150722;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;700;52.378;4.8942;65.4;Ams01
58008;15;187;1;58;20150722;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;800;52.378;4.8942;61.6;Ams01
58056;15;187;1;58;20150722;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;900;52.378;4.8942;58.0;Ams01
58104;15;187;1;58;20150722;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1000;52.378;4.8942;53.3;Ams01
58152;15;187;1;58;20150722;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1100;52.378;4.8942;51.9;Ams01
58200;15;187;1;58;20150722;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1200;52.378;4.8942;50.6;Ams01
58248;15;187;1;58;20150722;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1300;52.378;4.8942;49.8;Ams01
58296;15;187;1;58;20150722;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1400;52.378;4.8942;47.2;Ams01
58344;15;187;1;58;20150722;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1500;52.378;4.8942;51.2;Ams01
58392;15;187;1;58;20150722;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1600;52.378;4.8942;57.3;Ams01
58440;15;187;1;58;20150722;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1700;52.378;4.8942;61.1;Ams01
58488;15;187;1;58;20150722;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1800;52.378;4.8942;64.3;Ams01
58536;15;187;1;58;20150722;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1900;52.378;4.8942;68.0;Ams01
58584;15;187;1;58;20150722;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2000;52.378;4.8942;69.9;Ams01
58632;15;187;1;58;20150722;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2100;52.378;4.8942;74.1;Ams01
58680;15;187;1;58;20150722;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2200;52.378;4.8942;75.1;Ams01
58728;15;187;1;58;20150722;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2300;52.378;4.8942;74.4;Ams01
58776;15;187;1;58;20150723;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;0;52.378;4.8942;76.3;Ams01
58824;15;187;1;58;20150723;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;100;52.378;4.8942;77.2;Ams01
58872;15;187;1;58;20150723;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;200;52.378;4.8942;77.1;Ams01
58920;15;187;1;58;20150723;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;300;52.378;4.8942;76.5;Ams01
58968;15;187;1;58;20150723;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;400;52.378;4.8942;73.7;Ams01
59016;15;187;1;58;20150723;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;500;52.378;4.8942;69.5;Ams01
59064;15;187;1;58;20150723;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;600;52.378;4.8942;67.1;Ams01
59112;15;187;1;58;20150723;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;700;52.378;4.8942;61.4;Ams01
59160;15;187;1;58;20150723;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;800;52.378;4.8942;57.7;Ams01
59208;15;187;1;58;20150723;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;900;52.378;4.8942;53.9;Ams01
59256;15;187;1;58;20150723;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1000;52.378;4.8942;53.7;Ams01
59304;15;187;1;58;20150723;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1100;52.378;4.8942;52.1;Ams01
59352;15;187;1;58;20150723;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1200;52.378;4.8942;50.5;Ams01
59400;15;187;1;58;20150723;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1300;52.378;4.8942;46.1;Ams01
59448;15;187;1;58;20150723;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1400;52.378;4.8942;47.2;Ams01
