;obstype@body;codetype@body;entryno@body;varno@body;date@hdr;time@hdr;stalt@hdr;statid@hdr;obstype@hdr;codetype@hdr;source@hdr;groupid@hdr;reportype@hdr;class@desc;type@desc;stream@desc;expver@desc;levtype@desc;andate@desc;antime@desc;lat@hdr;lon@hdr;obsvalue@body;stationid@hdr
52944;15;187;1;39;20150717;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150717;2300;52.378;4.8942;18.42;Ams01
52992;15;187;1;39;20150718;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;0;52.378;4.8942;17.94;Ams01
53040;15;187;1;39;20150718;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;100;52.378;4.8942;17.86;Ams01
53088;15;187;1;39;20150718;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;200;52.378;4.8942;17.79;Ams01
53136;15;187;1;39;20150718;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;300;52.378;4.8942;17.58;Ams01
53184;15;187;1;39;20150718;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;400;52.378;4.8942;17.38;Ams01
53232;15;187;1;39;20150718;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;500;52.378;4.8942;17.54;Ams01
53280;15;187;1;39;20150718;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;600;52.378;4.8942;18.27;Ams01
53328;15;187;1;39;20150718;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;700;52.378;4.8942;18.54;Ams01
53376;15;187;1;39;20150718;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;800;52.378;4.8942;19.48;Ams01
53424;15;187;1;39;20150718;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;900;52.378;4.8942;20.18;Ams01
53472;15;187;1;39;20150718;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1000;52.378;4.8942;20.52;Ams01
53520;15;187;1;39;20150718;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1100;52.378;4.8942;21.01;Ams01
53568;15;187;1;39;20150718;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1200;52.378;4.8942;21.07;Ams01
53616;15;187;1;39;20150718;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1300;52.378;4.8942;20.99;Ams01
53664;15;187;1;39;20150718;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1400;52.378;4.8942;20.67;Ams01
53712;15;187;1;39;20150718;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1500;52.378;4.8942;20.55;Ams01
53760;15;187;1;39;20150718;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1600;52.378;4.8942;20.06;Ams01
53808;15;187;1;39;20150718;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1700;52.378;4.8942;19.72;Ams01
53856;15;187;1;39;20150718;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1800;52.378;4.8942;18.92;Ams01
53904;15;187;1;39;20150718;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;1900;52.378;4.8942;18.6;Ams01
53952;15;187;1;39;20150718;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2000;52.378;4.8942;18.49;Ams01
54000;15;187;1;39;20150718;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2100;52.378;4.8942;18.42;Ams01
54048;15;187;1;39;20150718;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2200;52.378;4.8942;18.2;Ams01
54096;15;187;1;39;20150718;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150718;2300;52.378;4.8942;17.67;Ams01
54144;15;187;1;39;20150719;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;0;52.378;4.8942;17.08;Ams01
54192;15;187;1;39;20150719;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;100;52.378;4.8942;16.07;Ams01
54240;15;187;1;39;20150719;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;200;52.378;4.8942;14.76;Ams01
54288;15;187;1;39;20150719;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;300;52.378;4.8942;14.3;Ams01
54336;15;187;1;39;20150719;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;400;52.378;4.8942;14.37;Ams01
54384;15;187;1;39;20150719;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;500;52.378;4.8942;14.62;Ams01
54432;15;187;1;39;20150719;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;600;52.378;4.8942;14.95;Ams01
54480;15;187;1;39;20150719;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;700;52.378;4.8942;15.53;Ams01
54528;15;187;1;39;20150719;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;800;52.378;4.8942;15.52;Ams01
54576;15;187;1;39;20150719;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;900;52.378;4.8942;16.03;Ams01
54624;15;187;1;39;20150719;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1000;52.378;4.8942;16.65;Ams01
54672;15;187;1;39;20150719;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1100;52.378;4.8942;18.07;Ams01
54720;15;187;1;39;20150719;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1200;52.378;4.8942;19.81;Ams01
54768;15;187;1;39;20150719;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1300;52.378;4.8942;20.27;Ams01
54816;15;187;1;39;20150719;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1400;52.378;4.8942;19.8;Ams01
54864;15;187;1;39;20150719;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1500;52.378;4.8942;19.5;Ams01
54912;15;187;1;39;20150719;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1600;52.378;4.8942;20.06;Ams01
54960;15;187;1;39;20150719;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1700;52.378;4.8942;19.65;Ams01
55008;15;187;1;39;20150719;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1800;52.378;4.8942;17.69;Ams01
55056;15;187;1;39;20150719;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;1900;52.378;4.8942;16.91;Ams01
55104;15;187;1;39;20150719;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2000;52.378;4.8942;16.64;Ams01
55152;15;187;1;39;20150719;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2100;52.378;4.8942;16.28;Ams01
55200;15;187;1;39;20150719;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2200;52.378;4.8942;15.99;Ams01
55248;15;187;1;39;20150719;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150719;2300;52.378;4.8942;15.64;Ams01
55296;15;187;1;39;20150720;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;0;52.378;4.8942;15.35;Ams01
55344;15;187;1;39;20150720;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;100;52.378;4.8942;15.23;Ams01
55392;15;187;1;39;20150720;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;200;52.378;4.8942;15.01;Ams01
55440;15;187;1;39;20150720;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;300;52.378;4.8942;15.01;Ams01
55488;15;187;1;39;20150720;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;400;52.378;4.8942;15.72;Ams01
55536;15;187;1;39;20150720;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;500;52.378;4.8942;16.88;Ams01
55584;15;187;1;39;20150720;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;600;52.378;4.8942;18.02;Ams01
55632;15;187;1;39;20150720;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;700;52.378;4.8942;19.15;Ams01
55680;15;187;1;39;20150720;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;800;52.378;4.8942;20.29;Ams01
55728;15;187;1;39;20150720;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;900;52.378;4.8942;20.91;Ams01
55776;15;187;1;39;20150720;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1000;52.378;4.8942;21.34;Ams01
55824;15;187;1;39;20150720;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1100;52.378;4.8942;21.15;Ams01
55872;15;187;1;39;20150720;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1200;52.378;4.8942;20.73;Ams01
55920;15;187;1;39;20150720;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1300;52.378;4.8942;19.67;Ams01
55968;15;187;1;39;20150720;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1400;52.378;4.8942;19.45;Ams01
56016;15;187;1;39;20150720;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1500;52.378;4.8942;19.62;Ams01
56064;15;187;1;39;20150720;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1600;52.378;4.8942;19.87;Ams01
56112;15;187;1;39;20150720;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1700;52.378;4.8942;20.12;Ams01
56160;15;187;1;39;20150720;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1800;52.378;4.8942;20.55;Ams01
56208;15;187;1;39;20150720;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;1900;52.378;4.8942;20.48;Ams01
56256;15;187;1;39;20150720;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2000;52.378;4.8942;20.75;Ams01
56304;15;187;1;39;20150720;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2100;52.378;4.8942;20.9;Ams01
56352;15;187;1;39;20150720;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2200;52.378;4.8942;21.05;Ams01
56400;15;187;1;39;20150720;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150720;2300;52.378;4.8942;20.87;Ams01
56448;15;187;1;39;20150721;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;0;52.378;4.8942;19.66;Ams01
56496;15;187;1;39;20150721;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;100;52.378;4.8942;18.97;Ams01
56544;15;187;1;39;20150721;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;200;52.378;4.8942;18.41;Ams01
56592;15;187;1;39;20150721;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;300;52.378;4.8942;18.4;Ams01
56640;15;187;1;39;20150721;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;400;52.378;4.8942;18.24;Ams01
56688;15;187;1;39;20150721;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;500;52.378;4.8942;18.13;Ams01
56736;15;187;1;39;20150721;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;600;52.378;4.8942;18.77;Ams01
56784;15;187;1;39;20150721;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;700;52.378;4.8942;19.66;Ams01
56832;15;187;1;39;20150721;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;800;52.378;4.8942;20.81;Ams01
56880;15;187;1;39;20150721;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;900;52.378;4.8942;22.07;Ams01
56928;15;187;1;39;20150721;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1000;52.378;4.8942;22.95;Ams01
56976;15;187;1;39;20150721;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1100;52.378;4.8942;23.69;Ams01
57024;15;187;1;39;20150721;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1200;52.378;4.8942;23.72;Ams01
57072;15;187;1;39;20150721;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1300;52.378;4.8942;23.91;Ams01
57120;15;187;1;39;20150721;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1400;52.378;4.8942;23.95;Ams01
57168;15;187;1;39;20150721;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1500;52.378;4.8942;23.23;Ams01
57216;15;187;1;39;20150721;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1600;52.378;4.8942;22.76;Ams01
57264;15;187;1;39;20150721;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1700;52.378;4.8942;21.98;Ams01
57312;15;187;1;39;20150721;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1800;52.378;4.8942;20.73;Ams01
57360;15;187;1;39;20150721;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;1900;52.378;4.8942;19.71;Ams01
57408;15;187;1;39;20150721;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2000;52.378;4.8942;19.04;Ams01
57456;15;187;1;39;20150721;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2100;52.378;4.8942;18.62;Ams01
57504;15;187;1;39;20150721;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2200;52.378;4.8942;18.23;Ams01
57552;15;187;1;39;20150721;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150721;2300;52.378;4.8942;17.86;Ams01
57600;15;187;1;39;20150722;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;0;52.378;4.8942;17.54;Ams01
57648;15;187;1;39;20150722;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;100;52.378;4.8942;17.2;Ams01
57696;15;187;1;39;20150722;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;200;52.378;4.8942;16.97;Ams01
57744;15;187;1;39;20150722;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;300;52.378;4.8942;17.08;Ams01
57792;15;187;1;39;20150722;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;400;52.378;4.8942;17.99;Ams01
57840;15;187;1;39;20150722;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;500;52.378;4.8942;19.12;Ams01
57888;15;187;1;39;20150722;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;600;52.378;4.8942;19.85;Ams01
57936;15;187;1;39;20150722;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;700;52.378;4.8942;20.03;Ams01
57984;15;187;1;39;20150722;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;800;52.378;4.8942;21.02;Ams01
58032;15;187;1;39;20150722;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;900;52.378;4.8942;21.31;Ams01
58080;15;187;1;39;20150722;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1000;52.378;4.8942;22.11;Ams01
58128;15;187;1;39;20150722;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1100;52.378;4.8942;22.42;Ams01
58176;15;187;1;39;20150722;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1200;52.378;4.8942;22.52;Ams01
58224;15;187;1;39;20150722;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1300;52.378;4.8942;22.64;Ams01
58272;15;187;1;39;20150722;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1400;52.378;4.8942;22.6;Ams01
58320;15;187;1;39;20150722;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1500;52.378;4.8942;22.23;Ams01
58368;15;187;1;39;20150722;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1600;52.378;4.8942;21.53;Ams01
58416;15;187;1;39;20150722;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1700;52.378;4.8942;20.76;Ams01
58464;15;187;1;39;20150722;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1800;52.378;4.8942;19.85;Ams01
58512;15;187;1;39;20150722;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;1900;52.378;4.8942;19.16;Ams01
58560;15;187;1;39;20150722;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2000;52.378;4.8942;18.81;Ams01
58608;15;187;1;39;20150722;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2100;52.378;4.8942;18.66;Ams01
58656;15;187;1;39;20150722;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2200;52.378;4.8942;18.11;Ams01
58704;15;187;1;39;20150722;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150722;2300;52.378;4.8942;17.58;Ams01
58752;15;187;1;39;20150723;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;0;52.378;4.8942;16.79;Ams01
58800;15;187;1;39;20150723;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;100;52.378;4.8942;16.31;Ams01
58848;15;187;1;39;20150723;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;200;52.378;4.8942;16.22;Ams01
58896;15;187;1;39;20150723;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;300;52.378;4.8942;15.85;Ams01
58944;15;187;1;39;20150723;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;400;52.378;4.8942;16.12;Ams01
58992;15;187;1;39;20150723;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;500;52.378;4.8942;16.56;Ams01
59040;15;187;1;39;20150723;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;600;52.378;4.8942;17.16;Ams01
59088;15;187;1;39;20150723;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;700;52.378;4.8942;18.02;Ams01
59136;15;187;1;39;20150723;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;800;52.378;4.8942;18.89;Ams01
59184;15;187;1;39;20150723;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;900;52.378;4.8942;19.81;Ams01
59232;15;187;1;39;20150723;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1000;52.378;4.8942;20.01;Ams01
59280;15;187;1;39;20150723;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1100;52.378;4.8942;20.17;Ams01
59328;15;187;1;39;20150723;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1200;52.378;4.8942;20.44;Ams01
59376;15;187;1;39;20150723;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1300;52.378;4.8942;20.88;Ams01
59424;15;187;1;39;20150723;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1400;52.378;4.8942;20.57;Ams01
59472;15;187;1;39;20150723;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1500;52.378;4.8942;20.44;Ams01
59520;15;187;1;39;20150723;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1600;52.378;4.8942;20.12;Ams01
59568;15;187;1;39;20150723;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1700;52.378;4.8942;19.39;Ams01
59616;15;187;1;39;20150723;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1800;52.378;4.8942;18.98;Ams01
59664;15;187;1;39;20150723;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;1900;52.378;4.8942;18.62;Ams01
59712;15;187;1;39;20150723;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;2000;52.378;4.8942;18.01;Ams01
59760;15;187;1;39;20150723;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;2100;52.378;4.8942;17.7;Ams01
59808;15;187;1;39;20150723;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;2200;52.378;4.8942;17.33;Ams01
59856;15;187;1;39;20150723;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150723;2300;52.378;4.8942;16.81;Ams01
59904;15;187;1;39;20150724;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;0;52.378;4.8942;16.63;Ams01
59952;15;187;1;39;20150724;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;100;52.378;4.8942;17.08;Ams01
60000;15;187;1;39;20150724;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;200;52.378;4.8942;17.15;Ams01
60048;15;187;1;39;20150724;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;300;52.378;4.8942;17.27;Ams01
60096;15;187;1;39;20150724;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;400;52.378;4.8942;17.63;Ams01
60144;15;187;1;39;20150724;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;500;52.378;4.8942;18.32;Ams01
60192;15;187;1;39;20150724;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;600;52.378;4.8942;18.82;Ams01
60240;15;187;1;39;20150724;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;700;52.378;4.8942;19.42;Ams01
60288;15;187;1;39;20150724;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;800;52.378;4.8942;20.69;Ams01
60336;15;187;1;39;20150724;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;900;52.378;4.8942;21.29;Ams01
60384;15;187;1;39;20150724;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1000;52.378;4.8942;21.84;Ams01
60432;15;187;1;39;20150724;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1100;52.378;4.8942;22.34;Ams01
60480;15;187;1;39;20150724;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1200;52.378;4.8942;22.25;Ams01
60528;15;187;1;39;20150724;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1300;52.378;4.8942;22.29;Ams01
60576;15;187;1;39;20150724;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1400;52.378;4.8942;22.49;Ams01
60624;15;187;1;39;20150724;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1500;52.378;4.8942;22.79;Ams01
60672;15;187;1;39;20150724;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1600;52.378;4.8942;22.27;Ams01
60720;15;187;1;39;20150724;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1700;52.378;4.8942;21.19;Ams01
60768;15;187;1;39;20150724;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1800;52.378;4.8942;20.25;Ams01
60816;15;187;1;39;20150724;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;1900;52.378;4.8942;19.97;Ams01
60864;15;187;1;39;20150724;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150724;2000;52.378;4.8942;19.29;Ams01
